gbifID	latlon	name	best	species
2144556342	isabela	isabela	isabela	Ardea herodias
3026016269	isabela	-	isabela	Bak gersoni
3247084055	espanola	espanola	espanola	Pelecanus occidentalis
543739714	pinta	pinta	pinta	Microlophus pacificus
1843543436	-	san cristobal	san cristobal	Geospiza fuliginosa
1193481561	santiago	santiago	santiago	Pyrocephalus rubinus
4128628306	espanola	espanola	espanola	Galapagoleon darwini
4145918585	-	-	-	Buellia mamillana
2686804089	floreana	floreana	floreana	Mustelirallus erythrops
1147079364	-	genovesa	genovesa	Sula sula
977819434	santa cruz	santa cruz	santa cruz	Fregata magnificens
2188252121	san cristobal	-	san cristobal	Ardea herodias
477946779	-	-	-	Galapa
2202313733	genovesa	genovesa	genovesa	Sula sula
2172331805	isabela	isabela	isabela	Mimus parvulus
828945187	santa cruz	santa cruz	santa cruz	Geospiza scandens
2039781200	santa cruz	santa cruz	santa cruz	Geospiza fortis
1147136781	genovesa	genovesa	genovesa	Sula sula
4137707276	floreana	san cristobal	floreana	Phoenicopterus ruber
1159794452	seymour	seymour	seymour	Anous stolidus
2745693720	genovesa	genovesa	genovesa	Fregata minor
2136805578	isabela	isabela	isabela	Phoenicopterus ruber
1178032623	champion	floreana	champion	Anous stolidus
863115895	isabela	isabela	isabela	Hyporhamphus naos
2193385639	isabela	isabela	isabela	Gallinula chloropus
2798810088	santa cruz	santa cruz	santa cruz	Crotophaga ani
1438484502	-	santa cruz	santa cruz	Lagenipora
2145934880	seymour	seymour	seymour	Pelecanus occidentalis
2709814313	floreana	floreana	floreana	Geospiza fuliginosa
3664130128	isabela	isabela	isabela	Camarhynchus parvulus
1786058009	santa cruz	santa cruz	santa cruz	Sula nebouxii
935782437	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2793107831	isabela	isabela	isabela	Geospiza magnirostris
2234020206	genovesa	genovesa	genovesa	Butorides striata
2727797766	san cristobal	san cristobal	san cristobal	Numenius phaeopus
2136142169	isabela	isabela	isabela	Spheniscus mendiculus
922329964	espanola	espanola	espanola	Mimus macdonaldi
3294413062	santa cruz	santa cruz	santa cruz	Geospiza fortis
4121337138	santa cruz	santa cruz	santa cruz	Fregata magnificens
1784167493	espanola	espanola	espanola	Butorides striata
3855276727	isabela	-	isabela	Eragrostis tenuifolia
2726231498	-	-	-	Platyspiza crassirostris
2111953108	espanola	espanola	espanola	Mimus macdonaldi
1321245419	santiago	santiago	santiago	Octopus oculifer
2270795920	-	floreana	floreana	Lecanora allophana
4079704605	-	-	-	Macrobiotus hufelandi
1322490684	-	fernandina	fernandina	Asplenium formosum
1748125513	santa cruz	santa cruz	santa cruz	Asio flammeus
3188097871	floreana	floreana	floreana	Ardea herodias
2229615719	santiago	santiago	santiago	Calidris minutilla
2242796918	floreana	-	floreana	Amblyrhynchus cristatus
1349233696	san cristobal	-	san cristobal	Puffinus subalaris
845318197	santa cruz	santa cruz	santa cruz	Zenaida galapagoensis
3582081004	san cristobal	san cristobal	san cristobal	Geospiza fortis
2183305662	santa cruz	santa cruz	santa cruz	Butorides striata
583481108	-	gardner	gardner	Certhidea fusca
3674667698	isabela	isabela	isabela	Geospiza fuliginosa
1836573085	floreana	floreana	floreana	Phoenicopterus ruber
2845663335	-	gardner	gardner	Croton scouleri
3070465108	isabela	isabela	isabela	Asio flammeus
3855267591	santa cruz	-	santa cruz	Aristolochia odoratissima
3540044664	isabela	isabela	isabela	Spheniscus mendiculus
2800059715	santa cruz	santa cruz	santa cruz	Bubulcus ibis
3593841920	baltra	baltra	baltra	Arenaria interpres
1411370406	isabela	isabela	isabela	Leucophaeus fuliginosus
2116650068	isabela	isabela	isabela	Myiarchus magnirostris
1781128183	isabela	isabela	isabela	Calidris bairdii
896391359	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
1317229514	-	-	-	Stylocheiron maximum
2229164230	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
2105651310	seymour	seymour	seymour	Pelecanus occidentalis
1719513336	santa cruz	santa cruz	santa cruz	Calidris minutilla
2138410042	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
476932173	santa cruz	-	santa cruz	Conasprella lucida
1426436889	-	-	-	Alternanthera helleri
2140686414	san cristobal	san cristobal	san cristobal	Setophaga petechia
1783195249	genovesa	genovesa	genovesa	Geospiza difficilis
2781672389	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
1096867124	-	pinzon	pinzon	Varronia anderssonii
3687247100	floreana	floreana	floreana	Sula nebouxii
2148418343	santa cruz	santa cruz	santa cruz	Leucophaeus fuliginosus
1783864075	san cristobal	san cristobal	san cristobal	Sula nebouxii
3855262043	floreana	-	floreana	Cissus verticillata
4103894353	-	isabela	isabela	Phylactella aperta
2179212358	isabela	isabela	isabela	Progne modesta
3855259744	san cristobal	-	san cristobal	Ludwigia leptocarpa
839953353	santa cruz	-	santa cruz	Platyspiza crassirostris
2703102331	bartolome	bartolome	bartolome	Tringa incana
1395270012	isabela	isabela	isabela	Sula nebouxii
583481401	-	santa cruz	santa cruz	Certhidea olivacea
543739560	isabela	isabela	isabela	Microlophus albemarlensis
4127080620	-	-	-	Myiarchus magnirostris
3270618618	isabela	isabela	isabela	Charadrius semipalmatus
3988536265	isabela	isabela	isabela	Cocos nucifera
3173414139	bartolome	bartolome	bartolome	Sula nebouxii
583483581	-	santa cruz	santa cruz	Geospiza fortis
1919780499	-	san cristobal	san cristobal	Rattus rattus
2713597356	-	santa cruz	santa cruz	Puffinus subalaris
1712106348	genovesa	genovesa	genovesa	Nyctanassa violacea
1423532245	guy fawkes	-	guy fawkes	Sciaena callaensis
1208103477	genovesa	genovesa	genovesa	Sula sula
3237780449	san cristobal	-	san cristobal	Creagrus furcatus
896391521	santa cruz	santa cruz	santa cruz	Camarhynchus psittacula
1378498704	isabela	isabela	isabela	Buteo galapagoensis
2176799288	rabida	rabida	rabida	Butorides striata
592448661	espanola	espanola	espanola	Myiarchus magnirostris
2126772508	fernandina	fernandina	fernandina	Puffinus subalaris
2692031429	floreana	-	floreana	Geospiza fortis
3855263151	san cristobal	-	san cristobal	Galactia striata
2603298487	isabela	-	isabela	Exaiptasia diaphana
592770157	santiago	santiago	santiago	Pelecanus occidentalis
2793341082	espanola	espanola	espanola	Anous stolidus
4079715327	-	santa cruz	santa cruz	Echiniscus cavagnaroi
3881998854	-	santiago	santiago	Bivalvia
3882001287	santa cruz	baltra	santa cruz	Setophaga petechia
2444665802	-	santa cruz	santa cruz	Cystiscus
1423479063	-	san cristobal	-	Platytroctes apus
1774156183	-	santa cruz	santa cruz	Phaethon aethereus
2703629331	santa cruz	santa cruz	santa cruz	Fregata magnificens
609364392	-	santa cruz	santa cruz	Naesiotus jacobi
3272561061	seymour	seymour	seymour	Pelecanus occidentalis
3855264160	santa cruz	santa cruz	santa cruz	Passiflora suberosa
4075907461	baltra	santa cruz	baltra	Opuntia galapageia
3270473092	espanola	espanola	espanola	Sula granti
961427602	espanola	espanola	espanola	Phaethon aethereus
3023455001	-	santa cruz	santa cruz	Caecum strangulatum
3583003930	-	-	-	Phalaropus lobatus
2088960798	isabela	isabela	isabela	Ardea alba
2790811332	isabela	isabela	isabela	Sula nebouxii
4067291385	espanola	espanola	espanola	Scarus perrico
3855270947	santiago	-	santiago	Scalesia stewartii
841494596	santiago	santiago	santiago	Setophaga petechia
2626532489	san cristobal	san cristobal	san cristobal	Pelecanus occidentalis
3089706092	-	-	-	Physeter macrocephalus
3591951730	san cristobal	san cristobal	san cristobal	Leucophaeus fuliginosus
1838431066	isabela	-	isabela	Portulaca oleracea
2182324827	isabela	isabela	isabela	Anas bahamensis
2668731262	santa cruz	santa cruz	santa cruz	Crotophaga ani
953494137	isabela	isabela	isabela	Phalaropus tricolor
4138704979	santa cruz	santa cruz	santa cruz	Mimus parvulus
2723315946	santa cruz	-	santa cruz	Ardea alba
3384934574	santa fe	santa cruz	santa fe	Microlophus barringtonensis
3646594575	seymour	seymour	seymour	Phaethon aethereus
1633725999	seymour	seymour	seymour	Haemoproteus
4034731854	fernandina	isabela	fernandina	Microlophus albemarlensis
1390996030	santa cruz	santa cruz	santa cruz	Geospiza magnirostris
3296741160	santa cruz	santa cruz	santa cruz	Geospiza fuliginosa
3212436213	espanola	espanola	espanola	Oceanites gracilis
1181969601	floreana	floreana	floreana	Phoenicopterus ruber
3655483034	isabela	isabela	isabela	Geospiza fuliginosa
1260794152	isabela	-	isabela	Sonchus oleraceus
2866834284	fernandina	fernandina	fernandina	Microlophus albemarlensis
2759759637	espanola	espanola	espanola	Buteo galapagoensis
1359488551	santa cruz	santa cruz	santa cruz	Gallinula chloropus
896403290	fernandina	fernandina	fernandina	Platyspiza crassirostris
1790270273	plaza	plaza	plaza	Puffinus subalaris
3223302615	santa cruz	santa cruz	santa cruz	Butorides striata
1287641926	isabela	-	isabela	Plagiotremus azaleus
543462850	san cristobal	san cristobal	san cristobal	Phyllodactylus leei
3539683911	santiago	santiago	santiago	Haematopus palliatus
1763252104	santiago	santiago	santiago	Geospiza fuliginosa
865032974	fernandina	fernandina	fernandina	-
3923396857	san cristobal	-	san cristobal	Asclepias curassavica
4055760972	santa cruz	-	santa cruz	Myozona aerumnosa
3554806237	san cristobal	-	san cristobal	Anous stolidus
2667887917	isabela	isabela	isabela	Anas bahamensis
2182262369	santa cruz	santa cruz	santa cruz	Nyctanassa violacea
271592904	espanola	espanola	espanola	Mimus macdonaldi
2866837232	santa fe	santa fe	santa fe	Microlophus albemarlensis
3808666340	-	baltra	baltra	Xenichthys agassizii
2422814292	-	san cristobal	-	Microlophus bivittatus
266143003	genovesa	genovesa	genovesa	Sula granti
2804492681	santa cruz	santa cruz	santa cruz	Rattus norvegicus
3213410861	rabida	rabida	rabida	Pluvialis squatarola
2084318531	floreana	floreana	floreana	Fregata magnificens
476888927	-	isabela	isabela	Fissurella macrotrema
2843521049	espanola	espanola	espanola	Phoebastria irrorata
543528779	santa cruz	santa cruz	santa cruz	Phyllodactylus galapagensis
2683630970	santiago	santiago	santiago	Sula nebouxii
2700903903	isabela	isabela	isabela	Puffinus subalaris
3025950489	santa fe	santa fe	santa fe	Arcidae
2784803754	isabela	isabela	isabela	Sula nebouxii
3988568149	rabida	rabida	rabida	Pelecanus occidentalis
3682393159	genovesa	genovesa	genovesa	Pelecanus occidentalis
473250188	santiago	santiago	santiago	Stegastes arcifrons
3029262388	-	santa cruz	santa cruz	Epidromia zephyritis
3296675961	espanola	espanola	espanola	Geospiza fuliginosa
3019674328	-	pinta	pinta	Euphorbia galapageia
1201930749	santiago	santiago	santiago	Oceanites gracilis
1260228089	espanola	espanola	espanola	Tiquilia darwinii
3616680405	espanola	espanola	espanola	Sula nebouxii
1381101661	isabela	isabela	isabela	Nannopterum harrisi
2594399186	santa cruz	santa cruz	santa cruz	Conasprella kohni
1162407888	santa cruz	santa cruz	santa cruz	Creagrus furcatus
1638446685	-	-	-	Pectis subsquarrosa
583467623	-	espanola	espanola	Puffinus subalaris
1928991611	-	-	-	Astragalus edmonstonei
3559569841	san cristobal	san cristobal	san cristobal	Pterodroma phaeopygia
1748846022	fernandina	-	fernandina	Haematopus palliatus
3855268790	santa cruz	-	santa cruz	Opuntia galapageia
1791158352	bartolome	bartolome	bartolome	Pelecanus occidentalis
4103827867	floreana	floreana	floreana	Sigmavirgulina tortuosa
2465285189	isabela	isabela	isabela	Piper peltatum
3855270885	floreana	-	floreana	Boerhavia erecta
1753139010	santa cruz	santa cruz	santa cruz	Setophaga petechia
1287719943	santa cruz	-	santa cruz	Caranx caballus
3230378231	isabela	isabela	isabela	Mimus parvulus
1194255675	santa cruz	santa cruz	santa cruz	Mimus parvulus
2758703004	floreana	floreana	floreana	Numenius phaeopus
2993408574	isabela	isabela	isabela	Hippocampus ingens
2679094350	santa cruz	santa cruz	santa cruz	Charadrius semipalmatus
2085440592	rabida	rabida	rabida	Anas bahamensis
2774331033	santa cruz	santa cruz	santa cruz	Phoenicopterus ruber
583467695	-	pinzon	pinzon	Pterodroma phaeopygia
1405496082	santa cruz	santa cruz	santa cruz	Geospiza fortis
3855276046	espanola	-	espanola	Tribulus terrestris
4046290031	isabela	isabela	isabela	Buteo galapagoensis
1397152872	santa cruz	santa cruz	santa cruz	Coccyzus melacoryphus
2755936443	santiago	santiago	santiago	Calidris alba
819508593	santa cruz	santa cruz	santa cruz	Anas bahamensis
967841199	baltra	baltra	baltra	Phaethon aethereus
1791166329	-	fernandina	fernandina	Phalaropus lobatus
3808673393	-	-	-	Cyclothone acclinidens
3902450344	floreana	floreana	floreana	Schistocerca melanocera
2684202616	santa cruz	santa cruz	santa cruz	Anas bahamensis
3855262920	santa cruz	-	santa cruz	Tiquilia galapagoa
1791843228	santa cruz	santa cruz	santa cruz	Buteo galapagoensis
583470315	-	santiago	santiago	Creagrus furcatus
3855264607	espanola	-	espanola	Euphorbia punctulata
2189438183	santa cruz	santa cruz	santa cruz	Geospiza fortis
2723706517	isabela	isabela	isabela	Butorides striata
3070593060	isabela	isabela	isabela	Himantopus mexicanus
4111854909	santa cruz	santa cruz	santa cruz	Anas bahamensis
2084360776	-	-	-	Oceanites gracilis
3882001812	santa cruz	santa cruz	santa cruz	Mimus parvulus
275325480	genovesa	genovesa	genovesa	Nyctanassa violacea
2451755081	santa cruz	santa cruz	santa cruz	Amblyrhynchus cristatus
979586754	seymour	seymour	seymour	Fregata magnificens
2231111825	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
3386343689	darwin	darwin	darwin	Carcharhinus galapagensis
3524543754	isabela	isabela	isabela	Puffinus subalaris
2190168821	santa cruz	santa cruz	santa cruz	Certhidea olivacea
2050698641	genovesa	genovesa	genovesa	Sula nebouxii
1405837955	-	espanola	espanola	Fregata minor
149626042	-	espanola	espanola	Phaethon aethereus
3413367921	san cristobal	san cristobal	san cristobal	Microlophus bivittatus
1287642276	fernandina	fernandina	fernandina	Mycteroperca olfax
2771972456	baltra	baltra	baltra	Sula nebouxii
2819868631	-	pinta	pinta	Chelonia mydas
1317030565	-	-	-	Geospiza
2184699116	floreana	floreana	floreana	Coccyzus melacoryphus
3426452721	-	-	-	Plagiotremus azaleus
893486555	-	-	-	Roccella galapagoensis
473244570	san cristobal	san cristobal	san cristobal	Orthopristis forbesi
2197400667	santa cruz	santa cruz	santa cruz	Fregata magnificens
543461250	espanola	espanola	espanola	Microlophus delanonis
896391426	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
1435841989	floreana	floreana	floreana	Plicopurpura patula
1193583926	santiago	santiago	santiago	Setophaga petechia
2137084999	-	santa cruz	santa cruz	Oceanites gracilis
2725125329	seymour	seymour	seymour	Anous stolidus
583691447	-	santa cruz	santa cruz	Camarhynchus parvulus
2724324683	rabida	rabida	rabida	Numenius phaeopus
2762721984	-	-	-	Oceanites gracilis
583465582	-	isabela	isabela	Spheniscus mendiculus
1206479453	san cristobal	-	san cristobal	Bubulcus ibis
1913638220	-	baltra	baltra	Chama
4103910523	isabela	isabela	isabela	Hippolyte
3200699219	santa cruz	santa cruz	santa cruz	Geospiza magnirostris
1702759950	-	marchena	marchena	Canavalia rosea
1320657215	-	santa cruz	santa cruz	Antithamnionella breviramosa
3277107403	santa cruz	-	santa cruz	Myiarchus magnirostris
3855267442	santa cruz	santa cruz	santa cruz	Lantana peduncularis
2866834277	plaza	plaza	plaza	Microlophus albemarlensis
1406226947	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
2204646566	isabela	isabela	isabela	Anas bahamensis
2235764700	-	isabela	isabela	Mentzelia aspera
2791087333	plaza	plaza	plaza	Phaethon aethereus
2686380886	champion	floreana	champion	Mimus trifasciatus
1999291217	-	santiago	santiago	Erigeron lancifolius
2712397201	santa cruz	santa cruz	santa cruz	Setophaga petechia
583483933	-	espanola	espanola	Geospiza fortis
2136343513	santiago	santiago	santiago	Puffinus subalaris
1935581884	santa cruz	santa cruz	santa cruz	Opuntia galapageia
1318937968	-	espanola	espanola	Gossypium darwinii
3855273682	pinzon	-	pinzon	Lantana peduncularis
1758639196	fernandina	fernandina	fernandina	Hydrobates tethys
2124969850	espanola	espanola	espanola	Mimus macdonaldi
2103084465	santa cruz	santa cruz	santa cruz	Geospiza fortis
583488014	-	gardner	gardner	Geospiza conirostris
4079721280	-	-	-	-
2833516673	espanola	espanola	espanola	Phoebastria irrorata
2220692989	fernandina	fernandina	fernandina	Geospiza magnirostris
45000640	-	santa fe	santa fe	Microlophus albemarlensis
2794671284	santa cruz	santa cruz	santa cruz	Setophaga petechia
1184475258	genovesa	genovesa	genovesa	Geospiza magnirostris
845322682	espanola	espanola	espanola	Sula granti
2594445266	-	-	-	Neoterebra plicata
2046872858	isabela	isabela	isabela	Pelecanus occidentalis
2786157158	san cristobal	-	san cristobal	Mimus melanotis
4053827331	santa cruz	santa cruz	santa cruz	Hydrotaea aenescens
3532216638	isabela	isabela	isabela	Phoenicopterus ruber
473139086	fernandina	fernandina	fernandina	Galeus piperatus
2792808357	fernandina	-	fernandina	Geospiza fuliginosa
2721039180	genovesa	genovesa	genovesa	Sula sula
2219483178	genovesa	genovesa	genovesa	Creagrus furcatus
1989027676	wolf	wolf	wolf	Caulerpa chemnitzia
182697459	santa cruz	santa cruz	santa cruz	Platyspiza crassirostris
2771132688	rabida	rabida	rabida	Mimus parvulus
820268035	san cristobal	-	san cristobal	Anous stolidus
2866837060	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
2594493802	floreana	-	floreana	Cheilea cepacea
2423169034	santa cruz	santa cruz	santa cruz	Porphyrio martinica
1185483914	espanola	espanola	espanola	Phaethon aethereus
3855274423	santa cruz	-	santa cruz	Asplenium otites
2283157120	-	-	-	Buteo galapagoensis
591994024	santa cruz	santa cruz	santa cruz	Oceanites gracilis
1212120321	isabela	isabela	isabela	Leucodermia leucomelos
3614459106	-	san cristobal	san cristobal	Geospiza scandens
4137820798	genovesa	san cristobal	genovesa	Fregata minor
3635003346	espanola	espanola	espanola	Fregata minor
3855281213	santa cruz	santa cruz	santa cruz	Rhynchosia minima
3855277502	isabela	-	isabela	Dodonaea viscosa
180105971	santa cruz	-	santa cruz	Fregata magnificens
833623765	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
3653536472	espanola	espanola	espanola	Nyctanassa violacea
3089705551	-	-	-	Stenella longirostris
591064647	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
4062642704	genovesa	san cristobal	genovesa	Creagrus furcatus
2218278947	genovesa	genovesa	genovesa	Nyctanassa violacea
2205273751	santa cruz	santa cruz	santa cruz	Mimus parvulus
2773836259	fernandina	-	fernandina	Anas bahamensis
2131536776	isabela	isabela	isabela	Setophaga petechia
2100043846	baltra	seymour	baltra	Butorides striata
583690716	-	-	-	Pyrocephalus rubinus
3337915670	santa cruz	santa cruz	santa cruz	Carcharhinus limbatus
894765119	santa fe	santa fe	santa fe	Microlophus albemarlensis
3855266951	santiago	-	santiago	Tiquilia darwinii
3855282613	san cristobal	-	san cristobal	Pilea baurii
2429265303	isabela	isabela	isabela	Setophaga petechia
1322180366	-	floreana	floreana	Geospiza fortis
4137798530	wolf	wolf	wolf	Caranx lugubris
2719798617	fernandina	fernandina	fernandina	Haematopus palliatus
1202693841	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2739961012	floreana	floreana	floreana	Anas bahamensis
1316802428	-	-	-	Geospiza magnirostris
2079454500	rabida	rabida	rabida	Zenaida galapagoensis
1791716152	genovesa	genovesa	genovesa	Butorides striata
3201331704	santa cruz	santa cruz	santa cruz	Butorides striata
1319071622	-	-	-	Myiarchus magnirostris
1260170810	-	isabela	isabela	Bursera graveolens
2098167747	santa cruz	santa cruz	santa cruz	Setophaga petechia
2029126837	espanola	espanola	espanola	Creagrus furcatus
2102518370	santa cruz	santa cruz	santa cruz	Calidris alba
3637956868	isabela	isabela	isabela	Sula nebouxii
2125942511	isabela	isabela	isabela	Mimus parvulus
1789024718	rabida	rabida	rabida	Haematopus palliatus
1359475030	isabela	isabela	isabela	Setophaga petechia
2172872142	isabela	isabela	isabela	Geospiza fortis
2126813622	san cristobal	san cristobal	san cristobal	Geospiza fortis
2034188660	santa cruz	santa cruz	santa cruz	Setophaga petechia
1368996966	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
543441707	san cristobal	san cristobal	san cristobal	Phyllodactylus leei
2773983874	floreana	floreana	floreana	Pelecanus occidentalis
3215450242	santa cruz	santa cruz	santa cruz	Butorides striata
971981720	santa fe	santa fe	santa fe	Oceanites gracilis
1054703618	espanola	espanola	espanola	Labrisomus multiporosus
1802778165	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
2725117503	genovesa	genovesa	genovesa	Certhidea fusca
3294945981	santa cruz	santa cruz	santa cruz	Camarhynchus parvulus
1180245656	santa cruz	-	santa cruz	Phoenicopterus ruber
1096612524	-	gardner	gardner	Trianthema portulacastrum
2732532990	san cristobal	-	san cristobal	Setophaga petechia
1737744299	santa cruz	santa cruz	santa cruz	Anas bahamensis
829607692	baltra	baltra	baltra	Fregata magnificens
2100933385	genovesa	genovesa	genovesa	Geospiza magnirostris
3671116135	isabela	isabela	isabela	Spheniscus mendiculus
472942257	darwin	darwin	darwin	Myripristis leiognathus
3882002005	santa cruz	-	santa cruz	Camarhynchus pallidus
2085700578	santa cruz	santa cruz	santa cruz	Anous stolidus
3855267122	santiago	-	santiago	Lantana peduncularis
2684137280	isabela	isabela	isabela	Geospiza fuliginosa
3328641535	-	baltra	baltra	Columbella fuscata
1205680966	floreana	floreana	floreana	Mimus trifasciatus
3635301069	isabela	isabela	isabela	Hydrobates tethys
2723235924	-	-	-	Spheniscus mendiculus
1374145874	plaza	plaza	plaza	Fregata minor
2721219588	isabela	isabela	isabela	Nannopterum harrisi
1383825053	genovesa	genovesa	genovesa	Certhidea fusca
2087939717	espanola	espanola	espanola	Phoebastria irrorata
3426423173	santa cruz	santa cruz	santa cruz	Epinephelus labriformis
3193222341	isabela	isabela	isabela	Arenaria interpres
1793918222	floreana	floreana	floreana	Anous stolidus
3337730581	-	-	-	Arctocephalus galapagoensis
473251582	santa cruz	santa cruz	santa cruz	Crockeridius odysseus
2866833314	santa cruz	santa cruz	santa cruz	Microlophus albemarlensis
2186596053	fernandina	-	fernandina	Puffinus subalaris
543463360	san cristobal	san cristobal	san cristobal	Phyllodactylus leei
2709209767	santa cruz	santa cruz	santa cruz	Mimus parvulus
584080154	espanola	espanola	espanola	Creagrus furcatus
2796882939	santa cruz	santa cruz	santa cruz	Sula granti
3085761371	-	-	-	Chelonia mydas
2186228089	santa cruz	santa cruz	santa cruz	Setophaga petechia
1407747939	santa cruz	santa cruz	santa cruz	Tyto alba
2772759096	santa cruz	santa cruz	santa cruz	Geospiza magnirostris
543448239	santiago	santiago	santiago	Microlophus albemarlensis
845233100	floreana	-	floreana	Sula nebouxii
1783305605	seymour	seymour	seymour	Leucophaeus pipixcan
3882001418	santiago	-	santiago	Zalophus wollebaeki
2726847467	santa cruz	santa cruz	santa cruz	Crotophaga ani
2226284966	santa cruz	santa cruz	santa cruz	Zenaida galapagoensis
1178052179	santa cruz	santa cruz	santa cruz	Anas bahamensis
2190237197	isabela	isabela	isabela	Geospiza fortis
1804028092	-	espanola	espanola	Ophichthus triserialis
2152394443	san cristobal	san cristobal	san cristobal	Fregata minor
3633491273	santa cruz	santa cruz	santa cruz	Bubulcus ibis
1999267611	-	floreana	floreana	Leptochloa anisopoda
1194192087	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
3313377805	rabida	rabida	rabida	Arthothelium
1701537857	santa cruz	santa cruz	santa cruz	Tricerma octogonum
4078889307	santa cruz	bartolome	bartolome	Oxybelus schusteri
3296679090	santa cruz	santa cruz	santa cruz	Mimus parvulus
2058475546	plaza	plaza	plaza	Arenaria interpres
1201798499	seymour	seymour	seymour	Geospiza scandens
1355811180	espanola	espanola	espanola	Fregata minor
4127272108	-	-	-	Oceanites gracilis
3960703393	-	san cristobal	san cristobal	Coccyzus melacoryphus
2088737480	santa cruz	santa cruz	santa cruz	Anas bahamensis
579618861	isabela	isabela	isabela	Bubulcus ibis
2596369153	santa cruz	-	santa cruz	Gymnothorax dovii
1146476417	-	santa cruz	santa cruz	Chorisoneura carpenteri
2084562492	santa cruz	santa cruz	santa cruz	Progne modesta
2243315561	isabela	isabela	isabela	Stereocaulon
3816073215	pinzon	pinzon	pinzon	Engina pyrostoma
2073321566	isabela	isabela	isabela	Pelecanus occidentalis
2673669046	santa cruz	santa cruz	santa cruz	Arenaria interpres
2703130141	san cristobal	san cristobal	san cristobal	Bubulcus ibis
3205692574	santa cruz	santa cruz	santa cruz	Butorides striata
2795703406	santa fe	santa fe	santa fe	Puffinus subalaris
3640744187	santa cruz	santa cruz	santa cruz	Pluvialis squatarola
3855270208	floreana	-	floreana	Azolla cristata
2771787462	baltra	seymour	baltra	Geospiza fuliginosa
1988881217	floreana	floreana	floreana	Sargassum
3039362745	santa cruz	santa cruz	santa cruz	Etlingera elatior
2228279493	genovesa	genovesa	genovesa	Zenaida galapagoensis
1099494787	-	-	-	Strigatella tristis
603128945	genovesa	genovesa	genovesa	Sula granti
2735727388	santa cruz	santa cruz	santa cruz	Numenius phaeopus
3257318081	eden	eden	eden	Oceanites gracilis
2748935590	santa cruz	santa cruz	santa cruz	Setophaga petechia
3567615323	-	-	-	Anous stolidus
2125986493	plaza	plaza	plaza	Oceanites gracilis
4018169995	isabela	isabela	isabela	Passiflora foetida
1351088844	san cristobal	san cristobal	san cristobal	Sula granti
588380540	santa cruz	santa cruz	santa cruz	Fregata magnificens
2883202466	seymour	seymour	seymour	Holacanthus passer
4045572320	fernandina	fernandina	fernandina	Tabanus vittiger
3347363044	-	-	-	-
1784835529	espanola	espanola	espanola	Pelecanus occidentalis
2109443044	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
1883795333	santa cruz	santa cruz	santa cruz	Ramalina usnea
1378787190	santa cruz	santa cruz	santa cruz	Pelecanus occidentalis
3005707315	-	fernandina	fernandina	Cenchrus platyacanthus
2594434965	floreana	floreana	floreana	Vasula melones
1707745218	floreana	floreana	floreana	Sula nebouxii
3923680405	santiago	santiago	santiago	Sula nebouxii
3684511917	espanola	espanola	espanola	Myiarchus magnirostris
583583840	-	marchena	marchena	Geospiza fuliginosa
1791361484	floreana	floreana	floreana	Calidris alba
3391332597	fernandina	fernandina	fernandina	Scorpaenodes xyris
2100834929	isabela	isabela	isabela	Setophaga petechia
2768403288	genovesa	genovesa	genovesa	Leucophaeus fuliginosus
1287643336	santiago	-	santiago	Bodianus diplotaenia
2196522071	santa cruz	santa cruz	santa cruz	Camarhynchus pallidus
1253297895	santa cruz	santa cruz	santa cruz	Zalophus wollebaeki
3290671785	rabida	rabida	rabida	Calidris minutilla
1802635580	santa cruz	santa cruz	santa cruz	Grapsus grapsus
2095651057	-	-	-	Ardea herodias
3685931020	isabela	isabela	isabela	Oceanites gracilis
1883284003	-	-	-	Paralichthys woolmani
1287643901	espanola	-	espanola	Sufflamen verres
858659513	-	isabela	isabela	Nannopterum harrisi
1207055984	santa cruz	santa cruz	santa cruz	Ardea herodias
1913638355	-	santiago	santiago	Thylacodes squamigerus
2233686240	espanola	espanola	espanola	Buteo galapagoensis
1378652524	santa cruz	santa cruz	santa cruz	Myiarchus magnirostris
215812323	santa cruz	santa cruz	santa cruz	Naesiotus
3047768319	-	floreana	floreana	Euphorbia ophthalmica
1790183326	santiago	santiago	santiago	Nyctanassa violacea
3724436552	genovesa	genovesa	genovesa	Mimus parvulus
3669620141	santiago	santiago	santiago	Geospiza fuliginosa
3655835791	rabida	rabida	rabida	Oceanites gracilis
256676409	espanola	espanola	espanola	Buteo galapagoensis
178199195	santa cruz	santa cruz	santa cruz	Anous stolidus
